"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-16","0.89","3.50","27.0","44","46","42","43","11.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-17","0.00","1.50","26.0","38","43","33","34","10.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-18","0.00","0.20","28.0","32","34","31","31","10.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-19","0.00","0.20","29.0","31","34","30","30","10.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-20","0.00","0.20","28.0","33","36","30","36","10.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-21","0.22","1.80","27.0","39","41","36","36","10.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-22","0.22","0.10","27.0","36","40","34","38","10.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-23","0.00","0.00","25.0","38","40","35","40","10.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-24","0.00","1.20","24.0","40","44","38","40","10.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-25","1.34","0.20","24.0","39","41","38","39","9.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-26","0.89","0.00","23.0","45","54","38","46","9.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-27","0.67","0.00","22.0","47","54","43","44","9.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-28","0.00","0.60","22.0","40","45","38","39","8.9"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-29","0.00","1.10","21.0","38","40","37","37","8.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-30","0.45","0.50","20.0","35","38","30","30","8.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-01-31","1.57","0.50","21.0","28","31","24","24","7.9"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-01","1.57","0.00","21.0","26","31","22","25","7.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-02","0.89","0.00","21.0","30","36","24","33","7.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-03","0.00","0.00","19.0","38","43","34","40","7.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-04","0.45","1.50","18.0","41","43","38","38","7.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-05","0.00","0.20","18.0","36","38","34","34","7.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-06","1.12","1.30","18.0","38","42","34","38","7.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-07","0.00","0.70","18.0","34","39","32","32","7.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-08","0.00","0.10","18.0","32","35","30","30","7.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-09","0.00","0.00","18.0","30","35","27","28","7.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-10","0.45","0.00","18.0","32","36","26","35","7.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-11","0.45","0.00","18.0","39","43","35","40","6.9"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-12","0.00","0.80","18.0","40","47","34","34","7.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-13","1.57","0.20","19.0","36","40","34","36","7.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-14","0.45","0.60","18.0","36","39","34","34","7.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-15","0.00","0.10","19.0","33","35","31","31","7.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-16","0.00","0.10","19.0","31","34","28","29","7.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-17","0.00","0.20","19.0","31","34","28","28","7.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-18","0.22","0.30","19.0","30","35","26","29","7.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-19","0.00","0.50","20.0","30","35","25","25","7.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-20","0.00","0.30","21.0","29","35","23","30","6.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-21","0.22","0.20","22.0","31","33","28","29","6.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-22","0.00","0.90","32.0","28","30","26","26","7.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-23","0.00","0.20","43.0","26","29","24","24","8.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-24","0.00","0.00","40.0","20","24","13","13","8.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-25","0.00","0.00","37.0","15","22","9","12","8.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-26","0.00","0.70","38.0","19","29","11","29","9.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-27","0.00","1.30","42.0","31","33","29","33","10.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-02-28","0.00","1.10","55.0","30","33","28","28","11.9"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-01","0.45","0.70","56.0","31","34","28","34","12.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-02","0.22","0.00","53.0","33","36","29","30","12.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-03","0.00","0.30","57.0","31","35","28","28","13.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-04","0.45","0.50","58.0","29","34","24","32","13.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-05","0.00","1.00","56.0","34","37","32","33","13.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-06","0.00","0.00","54.0","33","36","32","32","13.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-07","0.89","0.10","53.0","32","35","30","31","13.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-08","1.12","0.10","53.0","33","38","30","34","13.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-09","0.89","1.70","50.0","36","39","34","36","14.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-10","0.45","0.90","47.0","36","43","32","33","14.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-11","0.89","0.30","46.0","35","39","32","35","14.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-12","1.57","0.20","45.0","35","37","34","34","14.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-13","0.67","0.50","45.0","36","38","34","35","14.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-14","1.12","0.10","44.0","38","43","35","37","14.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-15","0.00","0.70","44.0","36","39","34","34","14.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-16","0.00","0.30","44.0","34","38","33","33","14.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-17","1.57","0.10","45.0","34","40","31","35","14.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-18","0.00","0.50","48.0","36","39","33","33","15.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-19","0.89","0.10","48.0","35","41","31","34","15.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-20","0.89","0.00","46.0","36","41","33","36","15.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-21","0.00","0.40","45.0","36","42","33","33","15.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-22","0.45","0.20","45.0","34","39","31","32","15.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-23","1.12","0.00","44.0","37","44","31","37","15.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-24","0.00","0.00","43.0","39","47","35","35","15.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-25","1.12","0.40","43.0","36","44","33","33","15.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-26","0.00","0.20","43.0","36","42","33","34","15.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-27","0.00","0.20","44.0","35","39","32","34","15.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-28","0.45","0.20","44.0","36","40","34","35","15.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-29","0.00","1.50","43.0","36","40","34","38","16.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-30","1.34","3.70","40.0","41","45","37","45","16.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-03-31","0.22","1.70","39.0","41","46","38","38","15.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-01","0.00","1.20","38.0","39","44","33","33","15.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-02","0.00","1.70","53.0","33","36","32","33","16.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-03","0.00","0.30","49.0","34","38","32","33","16.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-04","0.00","1.40","50.0","34","35","33","34","17.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-05","0.00","0.90","57.0","33","35","31","33","18.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-06","0.00","0.80","58.0","33","38","31","31","18.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-07","0.00","0.00","57.0","32","35","30","33","18.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-08","0.00","0.00","55.0","35","42","29","34","18.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-09","0.00","0.10","52.0","37","43","33","36","18.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-10","0.22","0.70","50.0","38","43","34","37","18.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-11","0.00","0.70","51.0","34","37","32","32","18.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-12","0.45",,"49.0","36","43","29","35","18.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-13","0.00","0.50","50.0","36","41","33","33","18.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-14","0.00","0.80","50.0","34","38","32","33","19.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-15","0.45","0.20","52.0","35","41","32","37","19.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-16","0.22","0.90","50.0","37","41","31","31","19.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-17","0.00","0.20","50.0","33","38","30","30","19.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-18","0.00","0.50","50.0","32","37","30","33","19.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-19","0.45","0.10","53.0","34","40","30","31","19.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-20","0.22","0.10","53.0","36","44","29","31","19.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-21","0.00","0.60","50.0","33","38","30","33","20.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-22","2.01","0.00","51.0","37","47","31","36","19.9"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-23","1.79","0.00","50.0","44","55","35","41","19.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-24","0.00","0.40","49.0","39","42","36","36","19.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-25","0.45","0.70","49.0","36","38","34","34","19.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-26","0.00","0.30","48.0","37","43","34","36","19.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-27","0.00","0.70","50.0","36","42","32","32","19.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-28","0.00","0.80","55.0","34","38","32","33","20.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-29","0.00","0.20","53.0","35","38","32","36","20.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-04-30","0.22","0.00","51.0","36","42","34","34","20.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-01","1.79","0.10","48.0","43","56","32","41","19.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-02","0.45","0.80","48.0","38","42","35","35","19.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-03","0.00","0.30","48.0","37","43","34","36","19.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-04","1.57","0.10","46.0","44","56","33","42","19.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-05","0.00","0.30","45.0","40","43","38","39","18.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-06","0.22","0.50","44.0","39","42","37","37","18.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-07","0.00","0.70","43.0","38","42","35","35","18.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-08","0.00","0.20","42.0","37","40","34","38","17.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-09","0.45","0.00","41.0","40","43","37","40","17.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-10","0.67","0.00","40.0","44","53","39","42","16.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-11","0.00","0.50","38.0","42","53","35","35","16.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-12","0.45","0.00","37.0","40","49","32","36","15.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-13","0.67","0.00","35.0","46","58","36","46","15.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-14","0.00","1.70","32.0","47","57","41","43","15.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-15","0.22","1.80","32.0","41","43","38","38","14.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-16","0.00","0.70","32.0","37","40","35","36","14.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-17","0.00","0.00","29.0","42","52","33","38","13.3"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-18","0.45","0.00","27.0","45","55","36","39","12.4"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-19","0.67","0.00","25.0","46","56","37","42","11.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-20","0.00","0.00","22.0","50","62","40","44","10.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-21","0.00","0.20","21.0","42","44","40","42","10.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-22","0.00","0.30","20.0","42","46","40","40","9.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-23","0.00","0.10","19.0","41","45","38","40","8.9"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-24","1.34","0.00","18.0","44","50","40","44","8.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-25","0.45","0.70","16.0","44","51","37","37","8.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-26","0.45","0.20","15.0","39","45","36","39","7.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-27","0.00","0.40","14.0","40","45","38","38","7.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-28","0.00","0.00","13.0","40","44","36","41","6.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-29","0.00","0.20","12.0","42","44","40","42","6.2"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-30","0.89","0.10","10.0","42","45","41","42","5.7"
"USS0021B21S","MOUNT GARDNER, WA US","2011-05-31","0.00","0.30","7.0","45","53","42","43","5.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-01","0.00","0.70","5.0","43","46","37","42","4.5"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-02","0.00","0.70","5.0","42","44","40","42","3.8"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-03","0.89","0.00","2.0","49","61","41","46","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-04","1.57","0.00","1.0","57","70","45","54","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-05","0.00","0.00","1.0","57","66","51","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-06","0.45","0.00","0.0","54","61","48","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-07","0.00","0.30","0.0","45","49","42","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-08","0.00","0.70","0.0","44","47","41","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-09","0.00","0.00","0.0","48","53","45","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-10","0.00","0.00","0.0","49","56","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-11","0.00","0.00","0.0","47","52","43","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-12","0.00","0.00","0.0","49","60","42","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-13","0.00","0.20","0.0","48","52","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-14","0.22","0.30","0.0","45","50","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-15","0.22","0.30","0.0","42","46","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-16","0.00","0.00","0.0","45","52","39","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-17","0.00","0.00","0.0","50","60","43","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-18","0.00","0.50","0.0","47","49","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-19","0.00","0.10","0.0","47","48","45","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-20","0.45","0.00","0.0","49","53","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-21","0.67","0.00","0.0","56","67","46","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-22","0.45","0.00","0.0","54","65","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-23","0.22","0.40","0.0","45","49","42","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-24","0.00","0.70","0.0","45","49","42","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-25","0.00","0.00","0.0","47","54","42","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-26","1.34","0.00","0.0","52","64","41","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-27","0.45","0.00","0.0","58","68","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-28","0.00","0.00","0.0","56","64","52","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2011-06-29","0.22","0.70","0.0","50","53","44","44","0.0"
